date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Eckankar,0
2011,Greenwich,E09000011,Total,10048,-1,Other religion,Other religion: Eckankar,0
2011,Harrow,E09000015,Total,17315,-1,Other religion,Other religion: Eckankar,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Eckankar,0
2011,Hillingdon,E09000017,Total,26170,1,Other religion,Other religion: Eckankar,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Eckankar,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Eckankar,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Eckankar,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Eckankar,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Eckankar,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Eckankar,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Eckankar,0
2011,Camden,E09000007,Total,2063,1,Other religion,Other religion: Heathen,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Heathen,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Heathen,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Heathen,0
2011,Haringey,E09000014,Total,17794,-1,Other religion,Other religion: Heathen,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Heathen,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Heathen,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Heathen,0
2011,Lewisham,E09000023,Total,32964,2,Other religion,Other religion: Heathen,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Heathen,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Heathen,0
2011,Tower Hamlets,E09000030,Total,9715,1,Other religion,Other religion: Heathen,0
2011,Wandsworth,E09000032,Total,24250,1,Other religion,Other religion: Heathen,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Heathen,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Heathen,0
2011,Barnet,E09000003,Total,31904,1,Other religion,Other religion: Heathen,0
2011,Bexley,E09000004,Total,19019,2,Other religion,Other religion: Heathen,0
2011,Brent,E09000005,Total,22601,1,Other religion,Other religion: Heathen,0
2011,Bromley,E09000006,Total,18015,1,Other religion,Other religion: Heathen,0
2011,Croydon,E09000008,Total,47564,1,Other religion,Other religion: Heathen,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Heathen,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Heathen,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Heathen,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Heathen,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Heathen,0
2011,Hillingdon,E09000017,Total,26170,2,Other religion,Other religion: Heathen,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Heathen,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Heathen,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Heathen,0
2011,Redbridge,E09000026,Total,11373,-1,Other religion,Other religion: Heathen,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Heathen,0
2011,Sutton,E09000029,Total,25169,1,Other religion,Other religion: Heathen,0
2011,Waltham Forest,E09000031,Total,3687,1,Other religion,Other religion: Heathen,0
2011,Camden,E09000007,Total,2063,27,Other religion,Other religion: Jain,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Jain,0
2011,Hackney,E09000012,Total,21248,1,Other religion,Other religion: Jain,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Jain,0
2011,Haringey,E09000014,Total,17794,-4,Other religion,Other religion: Jain,-0.1
2011,Islington,E09000019,Total,15869,-2,Other religion,Other religion: Jain,0
2011,Kensington and Chelsea,E09000020,Total,8707,-2,Other religion,Other religion: Jain,0
2011,Lambeth,E09000022,Total,38917,-3,Other religion,Other religion: Jain,0
2011,Lewisham,E09000023,Total,32964,4,Other religion,Other religion: Jain,0
2011,Newham,E09000025,Total,12654,14,Other religion,Other religion: Jain,0
2011,Southwark,E09000028,Total,33787,-1,Other religion,Other religion: Jain,0
2011,Tower Hamlets,E09000030,Total,9715,5,Other religion,Other religion: Jain,0
2011,Wandsworth,E09000032,Total,24250,4,Other religion,Other religion: Jain,0
2011,Westminster,E09000033,Total,9413,23,Other religion,Other religion: Jain,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Jain,0
2011,Barnet,E09000003,Total,31904,-322,Other religion,Other religion: Jain,-0.1
2011,Bexley,E09000004,Total,19019,4,Other religion,Other religion: Jain,0
2011,Brent,E09000005,Total,22601,362,Other religion,Other religion: Jain,0
2011,Bromley,E09000006,Total,18015,2,Other religion,Other religion: Jain,0
2011,Croydon,E09000008,Total,47564,182,Other religion,Other religion: Jain,0
2011,Ealing,E09000009,Total,49254,8,Other religion,Other religion: Jain,0
2011,Enfield,E09000010,Total,-21324,101,Other religion,Other religion: Jain,0
2011,Greenwich,E09000011,Total,10048,-3,Other religion,Other religion: Jain,0
2011,Harrow,E09000015,Total,17315,1464,Other religion,Other religion: Jain,0.4
2011,Havering,E09000016,Total,9979,3,Other religion,Other religion: Jain,0
2011,Hillingdon,E09000017,Total,26170,-34,Other religion,Other religion: Jain,0
2011,Hounslow,E09000018,Total,22338,60,Other religion,Other religion: Jain,0
2011,Kingston upon Thames,E09000021,Total,655,12,Other religion,Other religion: Jain,0
2011,Merton,E09000024,Total,2833,18,Other religion,Other religion: Jain,0
2011,Redbridge,E09000026,Total,11373,55,Other religion,Other religion: Jain,0
2011,Richmond upon Thames,E09000027,Total,-3410,13,Other religion,Other religion: Jain,0.1
2011,Sutton,E09000029,Total,25169,5,Other religion,Other religion: Jain,0
2011,Waltham Forest,E09000031,Total,3687,9,Other religion,Other religion: Jain,0
2011,Camden,E09000007,Total,2063,3,Other religion,Other religion: Mixed Religion,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Mixed Religion,0
2011,Hackney,E09000012,Total,21248,4,Other religion,Other religion: Mixed Religion,0
2011,Hammersmith and Fulham,E09000013,Total,11155,16,Other religion,Other religion: Mixed Religion,0
2011,Haringey,E09000014,Total,17794,24,Other religion,Other religion: Mixed Religion,0
2011,Islington,E09000019,Total,15869,3,Other religion,Other religion: Mixed Religion,0
2011,Kensington and Chelsea,E09000020,Total,8707,9,Other religion,Other religion: Mixed Religion,0
2011,Lambeth,E09000022,Total,38917,33,Other religion,Other religion: Mixed Religion,0
2011,Lewisham,E09000023,Total,32964,32,Other religion,Other religion: Mixed Religion,0
2011,Newham,E09000025,Total,12654,14,Other religion,Other religion: Mixed Religion,0
2011,Southwark,E09000028,Total,33787,6,Other religion,Other religion: Mixed Religion,0
2011,Tower Hamlets,E09000030,Total,9715,9,Other religion,Other religion: Mixed Religion,0
2011,Wandsworth,E09000032,Total,24250,6,Other religion,Other religion: Mixed Religion,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Mixed Religion,0
2011,Barking and Dagenham,E09000002,Total,14392,4,Other religion,Other religion: Mixed Religion,0
2011,Barnet,E09000003,Total,31904,16,Other religion,Other religion: Mixed Religion,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Mixed Religion,0
2011,Brent,E09000005,Total,22601,10,Other religion,Other religion: Mixed Religion,0
2011,Bromley,E09000006,Total,18015,-6,Other religion,Other religion: Mixed Religion,0
2011,Croydon,E09000008,Total,47564,11,Other religion,Other religion: Mixed Religion,0
2011,Ealing,E09000009,Total,49254,12,Other religion,Other religion: Mixed Religion,0
2011,Enfield,E09000010,Total,-21324,19,Other religion,Other religion: Mixed Religion,0
2011,Greenwich,E09000011,Total,10048,14,Other religion,Other religion: Mixed Religion,0
2011,Harrow,E09000015,Total,17315,9,Other religion,Other religion: Mixed Religion,0
2011,Havering,E09000016,Total,9979,8,Other religion,Other religion: Mixed Religion,0
2011,Hillingdon,E09000017,Total,26170,3,Other religion,Other religion: Mixed Religion,0
2011,Hounslow,E09000018,Total,22338,7,Other religion,Other religion: Mixed Religion,0
2011,Kingston upon Thames,E09000021,Total,655,-1,Other religion,Other religion: Mixed Religion,0
2011,Merton,E09000024,Total,2833,9,Other religion,Other religion: Mixed Religion,0
2011,Redbridge,E09000026,Total,11373,-3,Other religion,Other religion: Mixed Religion,0
2011,Richmond upon Thames,E09000027,Total,-3410,16,Other religion,Other religion: Mixed Religion,0
2011,Sutton,E09000029,Total,25169,2,Other religion,Other religion: Mixed Religion,0
2011,Waltham Forest,E09000031,Total,3687,8,Other religion,Other religion: Mixed Religion,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Mysticism,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Mysticism,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Mysticism,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Mysticism,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Mysticism,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Mysticism,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Mysticism,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Mysticism,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Mysticism,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Mysticism,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Mysticism,0
2011,Tower Hamlets,E09000030,Total,9715,1,Other religion,Other religion: Mysticism,0
2011,Wandsworth,E09000032,Total,24250,1,Other religion,Other religion: Mysticism,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Mysticism,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Mysticism,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Mysticism,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Mysticism,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Mysticism,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Mysticism,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Mysticism,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Mysticism,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Mysticism,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Mysticism,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Mysticism,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Mysticism,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Mysticism,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Mysticism,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Mysticism,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Mysticism,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Mysticism,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Mysticism,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Mysticism,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Mysticism,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Native American Church,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Native American Church,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Native American Church,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Native American Church,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Native American Church,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Native American Church,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Native American Church,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Native American Church,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: Native American Church,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Native American Church,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: Native American Church,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Native American Church,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Native American Church,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Native American Church,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Native American Church,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Native American Church,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Native American Church,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Native American Church,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Native American Church,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Native American Church,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Native American Church,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Native American Church,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Native American Church,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Native American Church,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Native American Church,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Native American Church,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Native American Church,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Native American Church,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Native American Church,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Native American Church,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Native American Church,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Native American Church,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Native American Church,0
2011,Camden,E09000007,Total,2063,-1,Other religion,Other religion: New Age,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: New Age,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: New Age,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: New Age,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: New Age,0
2011,Islington,E09000019,Total,15869,2,Other religion,Other religion: New Age,0
2011,Kensington and Chelsea,E09000020,Total,8707,1,Other religion,Other religion: New Age,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: New Age,0
2011,Lewisham,E09000023,Total,32964,0,Other religion,Other religion: New Age,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: New Age,0
2011,Southwark,E09000028,Total,33787,0,Other religion,Other religion: New Age,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: New Age,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: New Age,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: New Age,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: New Age,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: New Age,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: New Age,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: New Age,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: New Age,0
2011,Croydon,E09000008,Total,47564,1,Other religion,Other religion: New Age,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: New Age,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: New Age,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: New Age,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: New Age,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: New Age,0
2011,Hillingdon,E09000017,Total,26170,1,Other religion,Other religion: New Age,0
2011,Hounslow,E09000018,Total,22338,1,Other religion,Other religion: New Age,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: New Age,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: New Age,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: New Age,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: New Age,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: New Age,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: New Age,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Occult,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Occult,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Occult,0
2011,Hammersmith and Fulham,E09000013,Total,11155,0,Other religion,Other religion: Occult,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Occult,0
2011,Islington,E09000019,Total,15869,0,Other religion,Other religion: Occult,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Occult,0
2011,Lambeth,E09000022,Total,38917,0,Other religion,Other religion: Occult,0
2011,Lewisham,E09000023,Total,32964,2,Other religion,Other religion: Occult,0
2011,Newham,E09000025,Total,12654,0,Other religion,Other religion: Occult,0
2011,Southwark,E09000028,Total,33787,1,Other religion,Other religion: Occult,0
2011,Tower Hamlets,E09000030,Total,9715,0,Other religion,Other religion: Occult,0
2011,Wandsworth,E09000032,Total,24250,0,Other religion,Other religion: Occult,0
2011,Westminster,E09000033,Total,9413,0,Other religion,Other religion: Occult,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Occult,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Occult,0
2011,Bexley,E09000004,Total,19019,1,Other religion,Other religion: Occult,0
2011,Brent,E09000005,Total,22601,0,Other religion,Other religion: Occult,0
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Occult,0
2011,Croydon,E09000008,Total,47564,0,Other religion,Other religion: Occult,0
2011,Ealing,E09000009,Total,49254,0,Other religion,Other religion: Occult,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Occult,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Occult,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Occult,0
2011,Havering,E09000016,Total,9979,0,Other religion,Other religion: Occult,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Occult,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Occult,0
2011,Kingston upon Thames,E09000021,Total,655,0,Other religion,Other religion: Occult,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Occult,0
2011,Redbridge,E09000026,Total,11373,0,Other religion,Other religion: Occult,0
2011,Richmond upon Thames,E09000027,Total,-3410,0,Other religion,Other religion: Occult,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Occult,0
2011,Waltham Forest,E09000031,Total,3687,1,Other religion,Other religion: Occult,0
2011,Camden,E09000007,Total,2063,2,Other religion,Other religion: Other religions,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Other religions,0
2011,Hackney,E09000012,Total,21248,9,Other religion,Other religion: Other religions,0
2011,Hammersmith and Fulham,E09000013,Total,11155,-7,Other religion,Other religion: Other religions,-0.1
2011,Haringey,E09000014,Total,17794,1,Other religion,Other religion: Other religions,0
2011,Islington,E09000019,Total,15869,12,Other religion,Other religion: Other religions,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Other religions,0
2011,Lambeth,E09000022,Total,38917,23,Other religion,Other religion: Other religions,0
2011,Lewisham,E09000023,Total,32964,7,Other religion,Other religion: Other religions,0
2011,Newham,E09000025,Total,12654,36,Other religion,Other religion: Other religions,0
2011,Southwark,E09000028,Total,33787,-6,Other religion,Other religion: Other religions,-0.1
2011,Tower Hamlets,E09000030,Total,9715,3,Other religion,Other religion: Other religions,0
2011,Wandsworth,E09000032,Total,24250,1,Other religion,Other religion: Other religions,0
2011,Westminster,E09000033,Total,9413,19,Other religion,Other religion: Other religions,0
2011,Barking and Dagenham,E09000002,Total,14392,8,Other religion,Other religion: Other religions,0
2011,Barnet,E09000003,Total,31904,20,Other religion,Other religion: Other religions,0
2011,Bexley,E09000004,Total,19019,-2,Other religion,Other religion: Other religions,0
2011,Brent,E09000005,Total,22601,35,Other religion,Other religion: Other religions,0.1
2011,Bromley,E09000006,Total,18015,0,Other religion,Other religion: Other religions,0
2011,Croydon,E09000008,Total,47564,32,Other religion,Other religion: Other religions,0
2011,Ealing,E09000009,Total,49254,11,Other religion,Other religion: Other religions,0
2011,Enfield,E09000010,Total,-21324,5,Other religion,Other religion: Other religions,0
2011,Greenwich,E09000011,Total,10048,19,Other religion,Other religion: Other religions,0
2011,Harrow,E09000015,Total,17315,13,Other religion,Other religion: Other religions,0
2011,Havering,E09000016,Total,9979,10,Other religion,Other religion: Other religions,0
2011,Hillingdon,E09000017,Total,26170,10,Other religion,Other religion: Other religions,0
2011,Hounslow,E09000018,Total,22338,19,Other religion,Other religion: Other religions,0
2011,Kingston upon Thames,E09000021,Total,655,6,Other religion,Other religion: Other religions,0
2011,Merton,E09000024,Total,2833,5,Other religion,Other religion: Other religions,0
2011,Redbridge,E09000026,Total,11373,9,Other religion,Other religion: Other religions,0
2011,Richmond upon Thames,E09000027,Total,-3410,-2,Other religion,Other religion: Other religions,0
2011,Sutton,E09000029,Total,25169,7,Other religion,Other religion: Other religions,0
2011,Waltham Forest,E09000031,Total,3687,-7,Other religion,Other religion: Other religions,0
2011,Camden,E09000007,Total,2063,1,Other religion,Other religion: Own Belief System,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Own Belief System,0
2011,Hackney,E09000012,Total,21248,2,Other religion,Other religion: Own Belief System,0
2011,Hammersmith and Fulham,E09000013,Total,11155,-1,Other religion,Other religion: Own Belief System,0
2011,Haringey,E09000014,Total,17794,3,Other religion,Other religion: Own Belief System,0
2011,Islington,E09000019,Total,15869,1,Other religion,Other religion: Own Belief System,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Own Belief System,0
2011,Lambeth,E09000022,Total,38917,1,Other religion,Other religion: Own Belief System,0
2011,Lewisham,E09000023,Total,32964,-1,Other religion,Other religion: Own Belief System,0
2011,Newham,E09000025,Total,12654,-1,Other religion,Other religion: Own Belief System,0
2011,Southwark,E09000028,Total,33787,-1,Other religion,Other religion: Own Belief System,0
2011,Tower Hamlets,E09000030,Total,9715,1,Other religion,Other religion: Own Belief System,0
2011,Wandsworth,E09000032,Total,24250,3,Other religion,Other religion: Own Belief System,0
2011,Westminster,E09000033,Total,9413,1,Other religion,Other religion: Own Belief System,0
2011,Barking and Dagenham,E09000002,Total,14392,0,Other religion,Other religion: Own Belief System,0
2011,Barnet,E09000003,Total,31904,0,Other religion,Other religion: Own Belief System,0
2011,Bexley,E09000004,Total,19019,0,Other religion,Other religion: Own Belief System,0
2011,Brent,E09000005,Total,22601,1,Other religion,Other religion: Own Belief System,0
2011,Bromley,E09000006,Total,18015,-1,Other religion,Other religion: Own Belief System,0
2011,Croydon,E09000008,Total,47564,4,Other religion,Other religion: Own Belief System,0
2011,Ealing,E09000009,Total,49254,2,Other religion,Other religion: Own Belief System,0
2011,Enfield,E09000010,Total,-21324,0,Other religion,Other religion: Own Belief System,0
2011,Greenwich,E09000011,Total,10048,0,Other religion,Other religion: Own Belief System,0
2011,Harrow,E09000015,Total,17315,0,Other religion,Other religion: Own Belief System,0
2011,Havering,E09000016,Total,9979,1,Other religion,Other religion: Own Belief System,0
2011,Hillingdon,E09000017,Total,26170,0,Other religion,Other religion: Own Belief System,0
2011,Hounslow,E09000018,Total,22338,0,Other religion,Other religion: Own Belief System,0
2011,Kingston upon Thames,E09000021,Total,655,1,Other religion,Other religion: Own Belief System,0
2011,Merton,E09000024,Total,2833,1,Other religion,Other religion: Own Belief System,0
2011,Redbridge,E09000026,Total,11373,1,Other religion,Other religion: Own Belief System,0
2011,Richmond upon Thames,E09000027,Total,-3410,3,Other religion,Other religion: Own Belief System,0
2011,Sutton,E09000029,Total,25169,0,Other religion,Other religion: Own Belief System,0
2011,Waltham Forest,E09000031,Total,3687,0,Other religion,Other religion: Own Belief System,0
2011,Camden,E09000007,Total,2063,-1,Other religion,Other religion: Pagan,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Pagan,0
2011,Hackney,E09000012,Total,21248,-38,Other religion,Other religion: Pagan,0
2011,Hammersmith and Fulham,E09000013,Total,11155,16,Other religion,Other religion: Pagan,0
2011,Haringey,E09000014,Total,17794,35,Other religion,Other religion: Pagan,0
2011,Islington,E09000019,Total,15869,10,Other religion,Other religion: Pagan,0
2011,Kensington and Chelsea,E09000020,Total,8707,-6,Other religion,Other religion: Pagan,0
2011,Lambeth,E09000022,Total,38917,12,Other religion,Other religion: Pagan,0
2011,Lewisham,E09000023,Total,32964,36,Other religion,Other religion: Pagan,0
2011,Newham,E09000025,Total,12654,30,Other religion,Other religion: Pagan,0
2011,Southwark,E09000028,Total,33787,46,Other religion,Other religion: Pagan,0
2011,Tower Hamlets,E09000030,Total,9715,10,Other religion,Other religion: Pagan,0
2011,Wandsworth,E09000032,Total,24250,-3,Other religion,Other religion: Pagan,-0.1
2011,Westminster,E09000033,Total,9413,20,Other religion,Other religion: Pagan,0
2011,Barking and Dagenham,E09000002,Total,14392,28,Other religion,Other religion: Pagan,0
2011,Barnet,E09000003,Total,31904,37,Other religion,Other religion: Pagan,0
2011,Bexley,E09000004,Total,19019,31,Other religion,Other religion: Pagan,0
2011,Brent,E09000005,Total,22601,-15,Other religion,Other religion: Pagan,0
2011,Bromley,E09000006,Total,18015,19,Other religion,Other religion: Pagan,0
2011,Croydon,E09000008,Total,47564,5,Other religion,Other religion: Pagan,0
2011,Ealing,E09000009,Total,49254,15,Other religion,Other religion: Pagan,0
2011,Enfield,E09000010,Total,-21324,22,Other religion,Other religion: Pagan,0
2011,Greenwich,E09000011,Total,10048,27,Other religion,Other religion: Pagan,0
2011,Harrow,E09000015,Total,17315,3,Other religion,Other religion: Pagan,0
2011,Havering,E09000016,Total,9979,10,Other religion,Other religion: Pagan,0
2011,Hillingdon,E09000017,Total,26170,6,Other religion,Other religion: Pagan,0
2011,Hounslow,E09000018,Total,22338,5,Other religion,Other religion: Pagan,0
2011,Kingston upon Thames,E09000021,Total,655,12,Other religion,Other religion: Pagan,0
2011,Merton,E09000024,Total,2833,0,Other religion,Other religion: Pagan,0
2011,Redbridge,E09000026,Total,11373,-6,Other religion,Other religion: Pagan,0
2011,Richmond upon Thames,E09000027,Total,-3410,4,Other religion,Other religion: Pagan,0
2011,Sutton,E09000029,Total,25169,-2,Other religion,Other religion: Pagan,0
2011,Waltham Forest,E09000031,Total,3687,24,Other religion,Other religion: Pagan,0
2011,Camden,E09000007,Total,2063,0,Other religion,Other religion: Pantheism,0
2011,City of London,E09000001,Total,-241,0,Other religion,Other religion: Pantheism,0
2011,Hackney,E09000012,Total,21248,0,Other religion,Other religion: Pantheism,0
2011,Hammersmith and Fulham,E09000013,Total,11155,2,Other religion,Other religion: Pantheism,0
2011,Haringey,E09000014,Total,17794,0,Other religion,Other religion: Pantheism,0
2011,Islington,E09000019,Total,15869,-1,Other religion,Other religion: Pantheism,0
2011,Kensington and Chelsea,E09000020,Total,8707,0,Other religion,Other religion: Pantheism,0
2011,Lambeth,E09000022,Total,38917,3,Other religion,Other religion: Pantheism,0
2011,Lewisham,E09000023,Total,32964,5,Other religion,Other religion: Pantheism,0
