date,geography,geography_code,Rural_Urban,total_pop,value,passports_region,passports,percs
2011,Brent,E09000005,Total,34762,519,Europe,EU: Romania,-0.1
2011,Bromley,E09000006,Total,-945,26,Europe,EU: Romania,-0.01
2011,Croydon,E09000008,Total,1743,2,Europe,EU: Romania,-0.02
2011,Ealing,E09000009,Total,46808,27,Europe,EU: Romania,0.02
2011,Enfield,E09000010,Total,27753,-144,Europe,EU: Romania,-0.13
2011,Greenwich,E09000011,Total,4092,105,Europe,EU: Romania,0.03
2011,Harrow,E09000015,Total,30951,746,Europe,EU: Romania,0.0800000000000001
2011,Havering,E09000016,Total,39216,-29,Europe,EU: Romania,0.01
2011,Hillingdon,E09000017,Total,38226,86,Europe,EU: Romania,0.02
2011,Hounslow,E09000018,Total,1296,79,Europe,EU: Romania,0
2011,Kingston upon Thames,E09000021,Total,4498,19,Europe,EU: Romania,-0.03
2011,Merton,E09000024,Total,13686,43,Europe,EU: Romania,0.02
2011,Redbridge,E09000026,Total,-15714,431,Europe,EU: Romania,0.24
2011,Richmond upon Thames,E09000027,Total,9649,17,Europe,EU: Romania,0.01
2011,Sutton,E09000029,Total,11676,65,Europe,EU: Romania,0.04
2011,Waltham Forest,E09000031,Total,18517,494,Europe,EU: Romania,0.04
2011,Camden,E09000007,Total,17240,232,Europe,EU: Spain,0.01
2011,City of London,E09000001,Total,544,1,Europe,EU: Spain,-0.03
2011,Hackney,E09000012,Total,13887,673,Europe,EU: Spain,0.19
2011,Hammersmith and Fulham,E09000013,Total,2492,138,Europe,EU: Spain,0.02
2011,Haringey,E09000014,Total,37136,43,Europe,EU: Spain,-0.14
2011,Islington,E09000019,Total,12188,199,Europe,EU: Spain,0.01
2011,Kensington and Chelsea,E09000020,Total,11892,354,Europe,EU: Spain,0.0900000000000003
2011,Lambeth,E09000022,Total,65732,420,Europe,EU: Spain,-0.07
2011,Lewisham,E09000023,Total,1647,-26,Europe,EU: Spain,-0.04
2011,Newham,E09000025,Total,13923,67,Europe,EU: Spain,0.02
2011,Southwark,E09000028,Total,29347,580,Europe,EU: Spain,0.11
2011,Tower Hamlets,E09000030,Total,13467,48,Europe,EU: Spain,-0.07
2011,Wandsworth,E09000032,Total,12062,70,Europe,EU: Spain,0.0399999999999999
2011,Westminster,E09000033,Total,23788,458,Europe,EU: Spain,0.01
2011,Barking and Dagenham,E09000002,Total,19697,3,Europe,EU: Spain,-0.06
2011,Barnet,E09000003,Total,-1464,247,Europe,EU: Spain,0.02
2011,Bexley,E09000004,Total,-7069,25,Europe,EU: Spain,0
2011,Brent,E09000005,Total,34762,150,Europe,EU: Spain,-0.01
2011,Bromley,E09000006,Total,-945,-45,Europe,EU: Spain,0.04
2011,Croydon,E09000008,Total,1743,33,Europe,EU: Spain,0.04
2011,Ealing,E09000009,Total,46808,400,Europe,EU: Spain,0.07
2011,Enfield,E09000010,Total,27753,28,Europe,EU: Spain,-0.00999999999999998
2011,Greenwich,E09000011,Total,4092,102,Europe,EU: Spain,0
2011,Harrow,E09000015,Total,30951,-10,Europe,EU: Spain,0.01
2011,Havering,E09000016,Total,39216,-16,Europe,EU: Spain,0.02
2011,Hillingdon,E09000017,Total,38226,86,Europe,EU: Spain,-0.02
2011,Hounslow,E09000018,Total,1296,225,Europe,EU: Spain,0.09
2011,Kingston upon Thames,E09000021,Total,4498,-47,Europe,EU: Spain,-0.05
2011,Merton,E09000024,Total,13686,135,Europe,EU: Spain,0.06
2011,Redbridge,E09000026,Total,-15714,37,Europe,EU: Spain,-0.03
2011,Richmond upon Thames,E09000027,Total,9649,26,Europe,EU: Spain,-0.02
2011,Sutton,E09000029,Total,11676,110,Europe,EU: Spain,0.06
2011,Waltham Forest,E09000031,Total,18517,-28,Europe,EU: Spain,-0.06
2011,Camden,E09000007,Total,17240,117,Europe,Rest of Europe: Other Europe,-0.01
2011,City of London,E09000001,Total,544,11,Europe,Rest of Europe: Other Europe,0.03
2011,Hackney,E09000012,Total,13887,-46,Europe,Rest of Europe: Other Europe,-0.09
2011,Hammersmith and Fulham,E09000013,Total,2492,225,Europe,Rest of Europe: Other Europe,0.12
2011,Haringey,E09000014,Total,37136,78,Europe,Rest of Europe: Other Europe,-0.02
2011,Islington,E09000019,Total,12188,270,Europe,Rest of Europe: Other Europe,0.12
2011,Kensington and Chelsea,E09000020,Total,11892,166,Europe,Rest of Europe: Other Europe,-0.05
2011,Lambeth,E09000022,Total,65732,-4,Europe,Rest of Europe: Other Europe,-0.06
2011,Lewisham,E09000023,Total,1647,-71,Europe,Rest of Europe: Other Europe,0
2011,Newham,E09000025,Total,13923,-76,Europe,Rest of Europe: Other Europe,-0.07
2011,Southwark,E09000028,Total,29347,79,Europe,Rest of Europe: Other Europe,0.01
2011,Tower Hamlets,E09000030,Total,13467,-243,Europe,Rest of Europe: Other Europe,-0.13
2011,Wandsworth,E09000032,Total,12062,-130,Europe,Rest of Europe: Other Europe,-0.09
2011,Westminster,E09000033,Total,23788,866,Europe,Rest of Europe: Other Europe,0.22
2011,Barking and Dagenham,E09000002,Total,19697,24,Europe,Rest of Europe: Other Europe,-0.05
2011,Barnet,E09000003,Total,-1464,368,Europe,Rest of Europe: Other Europe,0.1
2011,Bexley,E09000004,Total,-7069,73,Europe,Rest of Europe: Other Europe,0.07
2011,Brent,E09000005,Total,34762,90,Europe,Rest of Europe: Other Europe,-0.05
2011,Bromley,E09000006,Total,-945,44,Europe,Rest of Europe: Other Europe,0
2011,Croydon,E09000008,Total,1743,62,Europe,Rest of Europe: Other Europe,0.01
2011,Ealing,E09000009,Total,46808,231,Europe,Rest of Europe: Other Europe,0.01
2011,Enfield,E09000010,Total,27753,141,Europe,Rest of Europe: Other Europe,0
2011,Greenwich,E09000011,Total,4092,-120,Europe,Rest of Europe: Other Europe,-0.06
2011,Harrow,E09000015,Total,30951,57,Europe,Rest of Europe: Other Europe,-0.02
2011,Havering,E09000016,Total,39216,31,Europe,Rest of Europe: Other Europe,0
2011,Hillingdon,E09000017,Total,38226,45,Europe,Rest of Europe: Other Europe,-0.01
2011,Hounslow,E09000018,Total,1296,92,Europe,Rest of Europe: Other Europe,0.01
2011,Kingston upon Thames,E09000021,Total,4498,127,Europe,Rest of Europe: Other Europe,0.1
2011,Merton,E09000024,Total,13686,63,Europe,Rest of Europe: Other Europe,0.03
2011,Redbridge,E09000026,Total,-15714,189,Europe,Rest of Europe: Other Europe,0.1
2011,Richmond upon Thames,E09000027,Total,9649,102,Europe,Rest of Europe: Other Europe,0.02
2011,Sutton,E09000029,Total,11676,-42,Europe,Rest of Europe: Other Europe,-0.05
2011,Waltham Forest,E09000031,Total,18517,49,Europe,Rest of Europe: Other Europe,0.03
2011,Camden,E09000007,Total,17240,37,Europe,Rest of Europe: Turkey,-0.03
2011,City of London,E09000001,Total,544,1,Europe,Rest of Europe: Turkey,0.05
2011,Hackney,E09000012,Total,13887,-121,Europe,Rest of Europe: Turkey,-0.13
2011,Hammersmith and Fulham,E09000013,Total,2492,-39,Europe,Rest of Europe: Turkey,0.02
2011,Haringey,E09000014,Total,37136,118,Europe,Rest of Europe: Turkey,-0.03
2011,Islington,E09000019,Total,12188,112,Europe,Rest of Europe: Turkey,0.01
2011,Kensington and Chelsea,E09000020,Total,11892,0,Europe,Rest of Europe: Turkey,-0.07
2011,Lambeth,E09000022,Total,65732,26,Europe,Rest of Europe: Turkey,0.02
2011,Lewisham,E09000023,Total,1647,58,Europe,Rest of Europe: Turkey,0.04
2011,Newham,E09000025,Total,13923,40,Europe,Rest of Europe: Turkey,0.02
2011,Southwark,E09000028,Total,29347,54,Europe,Rest of Europe: Turkey,-0.05
2011,Tower Hamlets,E09000030,Total,13467,43,Europe,Rest of Europe: Turkey,0.02
2011,Wandsworth,E09000032,Total,12062,-40,Europe,Rest of Europe: Turkey,-0.05
2011,Westminster,E09000033,Total,23788,11,Europe,Rest of Europe: Turkey,-0.07
2011,Barking and Dagenham,E09000002,Total,19697,28,Europe,Rest of Europe: Turkey,0
2011,Barnet,E09000003,Total,-1464,65,Europe,Rest of Europe: Turkey,0.04
2011,Bexley,E09000004,Total,-7069,-2,Europe,Rest of Europe: Turkey,0.05
2011,Brent,E09000005,Total,34762,15,Europe,Rest of Europe: Turkey,-0.05
2011,Bromley,E09000006,Total,-945,11,Europe,Rest of Europe: Turkey,0.04
2011,Croydon,E09000008,Total,1743,61,Europe,Rest of Europe: Turkey,0.01
2011,Ealing,E09000009,Total,46808,13,Europe,Rest of Europe: Turkey,0.04
2011,Enfield,E09000010,Total,27753,89,Europe,Rest of Europe: Turkey,-0.01
2011,Greenwich,E09000011,Total,4092,14,Europe,Rest of Europe: Turkey,-0.03
2011,Harrow,E09000015,Total,30951,-2,Europe,Rest of Europe: Turkey,-0.05
2011,Havering,E09000016,Total,39216,27,Europe,Rest of Europe: Turkey,0.04
2011,Hillingdon,E09000017,Total,38226,14,Europe,Rest of Europe: Turkey,0.04
2011,Hounslow,E09000018,Total,1296,2,Europe,Rest of Europe: Turkey,0.04
2011,Kingston upon Thames,E09000021,Total,4498,15,Europe,Rest of Europe: Turkey,0.01
2011,Merton,E09000024,Total,13686,32,Europe,Rest of Europe: Turkey,0
2011,Redbridge,E09000026,Total,-15714,6,Europe,Rest of Europe: Turkey,0.02
2011,Richmond upon Thames,E09000027,Total,9649,6,Europe,Rest of Europe: Turkey,0.02
2011,Sutton,E09000029,Total,11676,10,Europe,Rest of Europe: Turkey,0.02
2011,Waltham Forest,E09000031,Total,18517,-94,Europe,Rest of Europe: Turkey,-0.08
2011,Camden,E09000007,Total,17240,12965,Europe,United Kingdom,0.509999999999991
2011,City of London,E09000001,Total,544,397,Europe,United Kingdom,0
2011,Hackney,E09000012,Total,13887,7775,Europe,United Kingdom,-0.879999999999996
2011,Hammersmith and Fulham,E09000013,Total,2492,-3920,Europe,United Kingdom,-2.97000000000001
2011,Haringey,E09000014,Total,37136,30845,Europe,United Kingdom,1.86
2011,Islington,E09000019,Total,12188,3582,Europe,United Kingdom,-2.40000000000001
2011,Kensington and Chelsea,E09000020,Total,11892,8017,Europe,United Kingdom,0.5
2011,Lambeth,E09000022,Total,65732,58582,Europe,United Kingdom,3.68000000000001
2011,Lewisham,E09000023,Total,1647,2092,Europe,United Kingdom,0.379999999999995
2011,Newham,E09000025,Total,13923,577,Europe,United Kingdom,-2.43
2011,Southwark,E09000028,Total,29347,16731,Europe,United Kingdom,-0.969999999999999
2011,Tower Hamlets,E09000030,Total,13467,7319,Europe,United Kingdom,-0.769999999999996
2011,Wandsworth,E09000032,Total,12062,4565,Europe,United Kingdom,-1.33
2011,Westminster,E09000033,Total,23788,15041,Europe,United Kingdom,0.119999999999997
2011,Barking and Dagenham,E09000002,Total,19697,11240,Europe,United Kingdom,-0.75
2011,Barnet,E09000003,Total,-1464,-9775,Europe,United Kingdom,-2.41
2011,Bexley,E09000004,Total,-7069,-12724,Europe,United Kingdom,-3.16
2011,Brent,E09000005,Total,34762,26268,Europe,United Kingdom,1.08999999999999
2011,Bromley,E09000006,Total,-945,-3577,Europe,United Kingdom,-0.909999999999997
2011,Croydon,E09000008,Total,1743,-6973,Europe,United Kingdom,-2.22
2011,Ealing,E09000009,Total,46808,43674,Europe,United Kingdom,3.25
2011,Enfield,E09000010,Total,27753,18299,Europe,United Kingdom,-0.769999999999996
2011,Greenwich,E09000011,Total,4092,2772,Europe,United Kingdom,0.0200000000000102
2011,Harrow,E09000015,Total,30951,26287,Europe,United Kingdom,1.17
2011,Havering,E09000016,Total,39216,39052,Europe,United Kingdom,2.47
2011,Hillingdon,E09000017,Total,38226,34474,Europe,United Kingdom,1.91999999999999
2011,Hounslow,E09000018,Total,1296,-5311,Europe,United Kingdom,-2.39
2011,Kingston upon Thames,E09000021,Total,4498,1145,Europe,United Kingdom,-1.34
2011,Merton,E09000024,Total,13686,14144,Europe,United Kingdom,2.14
2011,Redbridge,E09000026,Total,-15714,-14072,Europe,United Kingdom,-0.790000000000006
2011,Richmond upon Thames,E09000027,Total,9649,4719,Europe,United Kingdom,-1.44999999999999
2011,Sutton,E09000029,Total,11676,10333,Europe,United Kingdom,0.549999999999997
2011,Waltham Forest,E09000031,Total,18517,11222,Europe,United Kingdom,-0.480000000000004
2011,Camden,E09000007,Total,17240,17,Middle East and Asia,Central Asia,0.02
2011,City of London,E09000001,Total,544,1,Middle East and Asia,Central Asia,-0.04
2011,Hackney,E09000012,Total,13887,19,Middle East and Asia,Central Asia,0.05
2011,Hammersmith and Fulham,E09000013,Total,2492,11,Middle East and Asia,Central Asia,0.01
2011,Haringey,E09000014,Total,37136,-2,Middle East and Asia,Central Asia,0.04
2011,Islington,E09000019,Total,12188,6,Middle East and Asia,Central Asia,0.05
2011,Kensington and Chelsea,E09000020,Total,11892,8,Middle East and Asia,Central Asia,0
2011,Lambeth,E09000022,Total,65732,7,Middle East and Asia,Central Asia,-0.03
2011,Lewisham,E09000023,Total,1647,15,Middle East and Asia,Central Asia,-0.03
2011,Newham,E09000025,Total,13923,20,Middle East and Asia,Central Asia,0.05
2011,Southwark,E09000028,Total,29347,36,Middle East and Asia,Central Asia,0.05
2011,Tower Hamlets,E09000030,Total,13467,63,Middle East and Asia,Central Asia,0.06
2011,Wandsworth,E09000032,Total,12062,13,Middle East and Asia,Central Asia,-0.02
2011,Westminster,E09000033,Total,23788,-25,Middle East and Asia,Central Asia,-0.07
2011,Barking and Dagenham,E09000002,Total,19697,0,Middle East and Asia,Central Asia,-0.02
2011,Barnet,E09000003,Total,-1464,2,Middle East and Asia,Central Asia,-0.04
2011,Bexley,E09000004,Total,-7069,1,Middle East and Asia,Central Asia,-0.01
2011,Brent,E09000005,Total,34762,4,Middle East and Asia,Central Asia,-0.04
2011,Bromley,E09000006,Total,-945,4,Middle East and Asia,Central Asia,-0.01
2011,Croydon,E09000008,Total,1743,-2,Middle East and Asia,Central Asia,-0.01
2011,Ealing,E09000009,Total,46808,2,Middle East and Asia,Central Asia,-0.03
2011,Enfield,E09000010,Total,27753,1,Middle East and Asia,Central Asia,-0.02
2011,Greenwich,E09000011,Total,4092,2,Middle East and Asia,Central Asia,-0.03
2011,Harrow,E09000015,Total,30951,0,Middle East and Asia,Central Asia,0
2011,Havering,E09000016,Total,39216,1,Middle East and Asia,Central Asia,0
2011,Hillingdon,E09000017,Total,38226,4,Middle East and Asia,Central Asia,-0.01
2011,Hounslow,E09000018,Total,1296,6,Middle East and Asia,Central Asia,-0.03
2011,Kingston upon Thames,E09000021,Total,4498,-4,Middle East and Asia,Central Asia,-0.03
2011,Merton,E09000024,Total,13686,21,Middle East and Asia,Central Asia,-0.03
2011,Redbridge,E09000026,Total,-15714,4,Middle East and Asia,Central Asia,-0.01
2011,Richmond upon Thames,E09000027,Total,9649,9,Middle East and Asia,Central Asia,-0.02
2011,Sutton,E09000029,Total,11676,-2,Middle East and Asia,Central Asia,-0.01
2011,Waltham Forest,E09000031,Total,18517,5,Middle East and Asia,Central Asia,-0.04
2011,Camden,E09000007,Total,17240,203,Middle East and Asia,China,0.07
2011,City of London,E09000001,Total,544,7,Middle East and Asia,China,0.01
2011,Hackney,E09000012,Total,13887,75,Middle East and Asia,China,-0.03
2011,Hammersmith and Fulham,E09000013,Total,2492,93,Middle East and Asia,China,0
2011,Haringey,E09000014,Total,37136,22,Middle East and Asia,China,-0.03
2011,Islington,E09000019,Total,12188,44,Middle East and Asia,China,0.02
2011,Kensington and Chelsea,E09000020,Total,11892,-20,Middle East and Asia,China,-0.0600000000000001
2011,Lambeth,E09000022,Total,65732,116,Middle East and Asia,China,-0.00999999999999998
2011,Lewisham,E09000023,Total,1647,-160,Middle East and Asia,China,-0.07
2011,Newham,E09000025,Total,13923,43,Middle East and Asia,China,-0.03
2011,Southwark,E09000028,Total,29347,338,Middle East and Asia,China,0.02
2011,Tower Hamlets,E09000030,Total,13467,142,Middle East and Asia,China,-0.0299999999999998
2011,Wandsworth,E09000032,Total,12062,110,Middle East and Asia,China,0.03
2011,Westminster,E09000033,Total,23788,173,Middle East and Asia,China,-0.01
2011,Barking and Dagenham,E09000002,Total,19697,-4,Middle East and Asia,China,-0.04
2011,Barnet,E09000003,Total,-1464,93,Middle East and Asia,China,-0.00999999999999995
2011,Bexley,E09000004,Total,-7069,15,Middle East and Asia,China,0.01
2011,Brent,E09000005,Total,34762,53,Middle East and Asia,China,0.02
2011,Bromley,E09000006,Total,-945,5,Middle East and Asia,China,0.01
2011,Croydon,E09000008,Total,1743,5,Middle East and Asia,China,0.03
2011,Ealing,E09000009,Total,46808,29,Middle East and Asia,China,0
2011,Enfield,E09000010,Total,27753,49,Middle East and Asia,China,0
2011,Greenwich,E09000011,Total,4092,231,Middle East and Asia,China,0.1
2011,Harrow,E09000015,Total,30951,2,Middle East and Asia,China,0.01
2011,Havering,E09000016,Total,39216,11,Middle East and Asia,China,0.04
2011,Hillingdon,E09000017,Total,38226,-21,Middle East and Asia,China,-0.05
2011,Hounslow,E09000018,Total,1296,-2,Middle East and Asia,China,-0.05
2011,Kingston upon Thames,E09000021,Total,4498,4,Middle East and Asia,China,0.01
2011,Merton,E09000024,Total,13686,-25,Middle East and Asia,China,0
2011,Redbridge,E09000026,Total,-15714,-33,Middle East and Asia,China,0.01
2011,Richmond upon Thames,E09000027,Total,9649,35,Middle East and Asia,China,-0.03
2011,Sutton,E09000029,Total,11676,31,Middle East and Asia,China,0.05
2011,Waltham Forest,E09000031,Total,18517,-9,Middle East and Asia,China,-0.07
2011,Camden,E09000007,Total,17240,34,Middle East and Asia,Hong Kong,0.01
2011,City of London,E09000001,Total,544,1,Middle East and Asia,Hong Kong,0.03
2011,Hackney,E09000012,Total,13887,-10,Middle East and Asia,Hong Kong,-0.02
2011,Hammersmith and Fulham,E09000013,Total,2492,11,Middle East and Asia,Hong Kong,-0.03
2011,Haringey,E09000014,Total,37136,7,Middle East and Asia,Hong Kong,-0.01
2011,Islington,E09000019,Total,12188,7,Middle East and Asia,Hong Kong,-0.04
2011,Kensington and Chelsea,E09000020,Total,11892,1,Middle East and Asia,Hong Kong,-0.05
2011,Lambeth,E09000022,Total,65732,-3,Middle East and Asia,Hong Kong,-0.03
2011,Lewisham,E09000023,Total,1647,-1,Middle East and Asia,Hong Kong,-0.02
2011,Newham,E09000025,Total,13923,0,Middle East and Asia,Hong Kong,-0.01
2011,Southwark,E09000028,Total,29347,-21,Middle East and Asia,Hong Kong,-0.05
2011,Tower Hamlets,E09000030,Total,13467,1,Middle East and Asia,Hong Kong,0.04
2011,Wandsworth,E09000032,Total,12062,5,Middle East and Asia,Hong Kong,-0.01
2011,Westminster,E09000033,Total,23788,-1,Middle East and Asia,Hong Kong,0.03
2011,Barking and Dagenham,E09000002,Total,19697,2,Middle East and Asia,Hong Kong,0
2011,Barnet,E09000003,Total,-1464,6,Middle East and Asia,Hong Kong,-0.02
2011,Bexley,E09000004,Total,-7069,1,Middle East and Asia,Hong Kong,-0.01
2011,Brent,E09000005,Total,34762,5,Middle East and Asia,Hong Kong,-0.01
2011,Bromley,E09000006,Total,-945,-1,Middle East and Asia,Hong Kong,-0.01
2011,Croydon,E09000008,Total,1743,0,Middle East and Asia,Hong Kong,-0.01
2011,Ealing,E09000009,Total,46808,1,Middle East and Asia,Hong Kong,-0.01
2011,Enfield,E09000010,Total,27753,9,Middle East and Asia,Hong Kong,-0.01
2011,Greenwich,E09000011,Total,4092,6,Middle East and Asia,Hong Kong,-0.02
2011,Harrow,E09000015,Total,30951,2,Middle East and Asia,Hong Kong,-0.02
2011,Havering,E09000016,Total,39216,0,Middle East and Asia,Hong Kong,-0.01
2011,Hillingdon,E09000017,Total,38226,4,Middle East and Asia,Hong Kong,-0.02
2011,Hounslow,E09000018,Total,1296,2,Middle East and Asia,Hong Kong,-0.01
2011,Kingston upon Thames,E09000021,Total,4498,2,Middle East and Asia,Hong Kong,-0.04
2011,Merton,E09000024,Total,13686,0,Middle East and Asia,Hong Kong,-0.01
2011,Redbridge,E09000026,Total,-15714,0,Middle East and Asia,Hong Kong,-0.01
2011,Richmond upon Thames,E09000027,Total,9649,1,Middle East and Asia,Hong Kong,-0.01
2011,Sutton,E09000029,Total,11676,2,Middle East and Asia,Hong Kong,-0.01
2011,Waltham Forest,E09000031,Total,18517,2,Middle East and Asia,Hong Kong,-0.01
2011,Camden,E09000007,Total,17240,-117,Middle East and Asia,Japan,-0.14
2011,City of London,E09000001,Total,544,0,Middle East and Asia,Japan,-0.05
2011,Hackney,E09000012,Total,13887,-87,Middle East and Asia,Japan,-0.06
2011,Hammersmith and Fulham,E09000013,Total,2492,42,Middle East and Asia,Japan,0.02
2011,Haringey,E09000014,Total,37136,88,Middle East and Asia,Japan,-0.04
2011,Islington,E09000019,Total,12188,63,Middle East and Asia,Japan,-0.02
2011,Kensington and Chelsea,E09000020,Total,11892,197,Middle East and Asia,Japan,0.06
2011,Lambeth,E09000022,Total,65732,46,Middle East and Asia,Japan,-0.02
2011,Lewisham,E09000023,Total,1647,5,Middle East and Asia,Japan,0.02
2011,Newham,E09000025,Total,13923,25,Middle East and Asia,Japan,-0.04
2011,Southwark,E09000028,Total,29347,63,Middle East and Asia,Japan,0.01
2011,Tower Hamlets,E09000030,Total,13467,76,Middle East and Asia,Japan,0.07
2011,Wandsworth,E09000032,Total,12062,-13,Middle East and Asia,Japan,0
2011,Westminster,E09000033,Total,23788,82,Middle East and Asia,Japan,-0.0299999999999999
2011,Barking and Dagenham,E09000002,Total,19697,-1,Middle East and Asia,Japan,-0.01
2011,Barnet,E09000003,Total,-1464,175,Middle East and Asia,Japan,0.02
2011,Bexley,E09000004,Total,-7069,13,Middle East and Asia,Japan,-0.03
2011,Brent,E09000005,Total,34762,10,Middle East and Asia,Japan,-0.03
2011,Bromley,E09000006,Total,-945,21,Middle East and Asia,Japan,0.01
2011,Croydon,E09000008,Total,1743,53,Middle East and Asia,Japan,0
2011,Ealing,E09000009,Total,46808,-226,Middle East and Asia,Japan,-0.15
2011,Enfield,E09000010,Total,27753,-12,Middle East and Asia,Japan,-0.06
2011,Greenwich,E09000011,Total,4092,-5,Middle East and Asia,Japan,0.01
2011,Harrow,E09000015,Total,30951,23,Middle East and Asia,Japan,0.01
2011,Havering,E09000016,Total,39216,3,Middle East and Asia,Japan,-0.01
2011,Hillingdon,E09000017,Total,38226,36,Middle East and Asia,Japan,0.03
2011,Hounslow,E09000018,Total,1296,-16,Middle East and Asia,Japan,-0.02
2011,Kingston upon Thames,E09000021,Total,4498,12,Middle East and Asia,Japan,0.01
2011,Merton,E09000024,Total,13686,-96,Middle East and Asia,Japan,-0.04
2011,Redbridge,E09000026,Total,-15714,28,Middle East and Asia,Japan,0.06
2011,Richmond upon Thames,E09000027,Total,9649,92,Middle East and Asia,Japan,0.02
2011,Sutton,E09000029,Total,11676,1,Middle East and Asia,Japan,0
2011,Waltham Forest,E09000031,Total,18517,7,Middle East and Asia,Japan,0.04
2011,Camden,E09000007,Total,17240,46,Middle East and Asia,Other Eastern Asia,0.03
2011,City of London,E09000001,Total,544,4,Middle East and Asia,Other Eastern Asia,0.06
2011,Hackney,E09000012,Total,13887,21,Middle East and Asia,Other Eastern Asia,-0.02
2011,Hammersmith and Fulham,E09000013,Total,2492,36,Middle East and Asia,Other Eastern Asia,0.02
2011,Haringey,E09000014,Total,37136,19,Middle East and Asia,Other Eastern Asia,0.05
2011,Islington,E09000019,Total,12188,49,Middle East and Asia,Other Eastern Asia,0.03
2011,Kensington and Chelsea,E09000020,Total,11892,-28,Middle East and Asia,Other Eastern Asia,0.02
2011,Lambeth,E09000022,Total,65732,42,Middle East and Asia,Other Eastern Asia,0
2011,Lewisham,E09000023,Total,1647,-7,Middle East and Asia,Other Eastern Asia,-0.01
2011,Newham,E09000025,Total,13923,7,Middle East and Asia,Other Eastern Asia,-0.03
2011,Southwark,E09000028,Total,29347,-67,Middle East and Asia,Other Eastern Asia,0.01
2011,Tower Hamlets,E09000030,Total,13467,47,Middle East and Asia,Other Eastern Asia,0
2011,Wandsworth,E09000032,Total,12062,-8,Middle East and Asia,Other Eastern Asia,0.01
2011,Westminster,E09000033,Total,23788,-93,Middle East and Asia,Other Eastern Asia,-0.09
2011,Barking and Dagenham,E09000002,Total,19697,-4,Middle East and Asia,Other Eastern Asia,-0.02
2011,Barnet,E09000003,Total,-1464,-38,Middle East and Asia,Other Eastern Asia,-0.05
2011,Bexley,E09000004,Total,-7069,2,Middle East and Asia,Other Eastern Asia,-0.01
2011,Brent,E09000005,Total,34762,16,Middle East and Asia,Other Eastern Asia,-0.05
2011,Bromley,E09000006,Total,-945,7,Middle East and Asia,Other Eastern Asia,-0.02
2011,Croydon,E09000008,Total,1743,2,Middle East and Asia,Other Eastern Asia,-0.03
2011,Ealing,E09000009,Total,46808,17,Middle East and Asia,Other Eastern Asia,0.04
2011,Enfield,E09000010,Total,27753,5,Middle East and Asia,Other Eastern Asia,-0.01
2011,Greenwich,E09000011,Total,4092,8,Middle East and Asia,Other Eastern Asia,0.05
2011,Harrow,E09000015,Total,30951,-4,Middle East and Asia,Other Eastern Asia,-0.04
2011,Havering,E09000016,Total,39216,5,Middle East and Asia,Other Eastern Asia,-0.01
2011,Hillingdon,E09000017,Total,38226,43,Middle East and Asia,Other Eastern Asia,0.03
2011,Hounslow,E09000018,Total,1296,35,Middle East and Asia,Other Eastern Asia,0.05
2011,Kingston upon Thames,E09000021,Total,4498,322,Middle East and Asia,Other Eastern Asia,0.14
2011,Merton,E09000024,Total,13686,38,Middle East and Asia,Other Eastern Asia,0.02
2011,Redbridge,E09000026,Total,-15714,2,Middle East and Asia,Other Eastern Asia,-0.01
2011,Richmond upon Thames,E09000027,Total,9649,5,Middle East and Asia,Other Eastern Asia,0.04
2011,Sutton,E09000029,Total,11676,19,Middle East and Asia,Other Eastern Asia,-0.03
2011,Waltham Forest,E09000031,Total,18517,4,Middle East and Asia,Other Eastern Asia,-0.02
2011,Camden,E09000007,Total,17240,-46,Middle East and Asia,Iran,-0.06
2011,City of London,E09000001,Total,544,0,Middle East and Asia,Iran,0
2011,Hackney,E09000012,Total,13887,6,Middle East and Asia,Iran,-0.03
2011,Hammersmith and Fulham,E09000013,Total,2492,-8,Middle East and Asia,Iran,0.02
2011,Haringey,E09000014,Total,37136,-23,Middle East and Asia,Iran,0.01
2011,Islington,E09000019,Total,12188,5,Middle East and Asia,Iran,0.03
2011,Kensington and Chelsea,E09000020,Total,11892,-105,Middle East and Asia,Iran,-0.07
2011,Lambeth,E09000022,Total,65732,17,Middle East and Asia,Iran,-0.02
2011,Lewisham,E09000023,Total,1647,13,Middle East and Asia,Iran,-0.03
2011,Newham,E09000025,Total,13923,-5,Middle East and Asia,Iran,-0.05
2011,Southwark,E09000028,Total,29347,10,Middle East and Asia,Iran,-0.05
2011,Tower Hamlets,E09000030,Total,13467,8,Middle East and Asia,Iran,0.04
2011,Wandsworth,E09000032,Total,12062,-19,Middle East and Asia,Iran,0.03
2011,Westminster,E09000033,Total,23788,-12,Middle East and Asia,Iran,0.01
2011,Barking and Dagenham,E09000002,Total,19697,7,Middle East and Asia,Iran,-0.02
2011,Barnet,E09000003,Total,-1464,-68,Middle East and Asia,Iran,-0.02
2011,Bexley,E09000004,Total,-7069,0,Middle East and Asia,Iran,0
2011,Brent,E09000005,Total,34762,-2,Middle East and Asia,Iran,-0.06
2011,Bromley,E09000006,Total,-945,11,Middle East and Asia,Iran,-0.02
2011,Croydon,E09000008,Total,1743,6,Middle East and Asia,Iran,-0.03
2011,Ealing,E09000009,Total,46808,88,Middle East and Asia,Iran,-0.00999999999999998
2011,Enfield,E09000010,Total,27753,36,Middle East and Asia,Iran,0.02
2011,Greenwich,E09000011,Total,4092,2,Middle East and Asia,Iran,-0.02
